API名称,语言,SDK变更版本,影响版本,标题,代码位置,修复状态,变更类型
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDemoWorkflowPage.ets:265,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDemoWorkflowPage.ets:313,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDemoWorkflowPage.ets:323,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDemoWorkflowPage.ets:328,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDemoWorkflowPage.ets:332,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDeviceAwarenessPage.ets:104,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDeviceAwarenessPage.ets:108,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDeviceAwarenessPage.ets:128,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDeviceAwarenessPage.ets:154,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDeviceAwarenessPage.ets:181,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDeviceAwarenessPage.ets:34,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFDeviceAwarenessPage.ets:38,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:112,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:162,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:168,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:184,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:242,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:261,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:307,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:311,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFSettingsPage.ets:61,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFTaskManagerPage.ets:175,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFTaskManagerPage.ets:179,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFTaskManagerPage.ets:301,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFTaskManagerPage.ets:306,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFTaskManagerPage.ets:315,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFTaskManagerPage.ets:65,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\NGFTaskManagerPage.ets:80,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:137,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:144,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:169,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:183,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:205,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:235,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:238,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:284,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:289,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:311,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:316,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:326,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:331,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:378,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:398,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:406,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\pages\ngf\SystemResourcePreviewPage.ets:463,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\widget\pages\WidgetCard.ets:15,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\widget\pages\WidgetCard.ets:21,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\widget\pages\WidgetCard.ets:38,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",entry\src\main\ets\widget\pages\WidgetCard.ets:43,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",ngf_framework\src\main\ets\contentWorkflow\components\NGFWorkflowVisualizer.ets:19,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",ngf_framework\src\main\ets\contentWorkflow\components\NGFWorkflowVisualizer.ets:28,未修复,UX视觉布局变更
declare const Text: TextInterface,ArkTS,7.0.0(26) Beta1,26.0.0 - 26.0.0(26.0.0),"=HYPERLINK(""https://developer.huawei.com/consumer/cn/doc/harmonyos-releases/changelogs-ux-7001/#ch2026032761266"",""Dialog、Toast、AlphabetIndexer和文本选择菜单默认开启沉浸式系统材质"")",ngf_framework\src\main\ets\contentWorkflow\components\NGFWorkflowVisualizer.ets:51,未修复,UX视觉布局变更
